Team, score,  Efg_pct, Turnover_PCT, orb_pct, ft_rate, location, ast_PCT, stl_PCT, blk_PCT, class
CLE, 116,.664,16.6,20.6,.260, home, 59.5, 8.4, 3.4, win
DAL, 87, .475, 9.6, 13.6, .152, away, 56.3, 8.1, 8.1, loss
HOU, 109,.628,15.2,27.8,.216, home, 83.8, 4.6, 2.2, win
POR, 111, .585, 16.0, 23.7, .183, away, 55.0, 6.3, 7.4, loss
IND, 118,.572,12.0,23.8,.277, home, 60.0, 11.5, 20.0, win
NOP, 105, .530, 14.5, 20.5, .205, away, 62.5, 3.1, 1.7, loss
LAC, 133,.665,9.3,25.7,.085, home, 63.0, 10.2, 3.1, win
GSW, 89, .500, 21.1, 21.7, .156, away, 44.1, 6.2, 13.1, loss
MEM, 110,.483,9.1,25.6,.299, home, 60.5, 10.4, 10.0, win
DEN, 121, .614, 11.3, 25.7, .229, away, 53.2, 2.1, 6.6, win
ORL, 113,.551,4.8,12.5,.182, home, 62.8, 7.3, 7.8, loss
BRK, 101, .454, 14.0, 21.2, .253, away, 58.3, 5.9, 2.9, loss
SAS, 130,.606,8.9,18.2,.170, home, 76.0, 10.8, 11.7, win
SAC, 84, .428, 9.5, 22.6, .078, away, 50.0, 11.0, 8.3, loss
UTA, 104,.565,20.6,37.1,.221, home, 62.2, 9.9, 15.6, win
MIL, 105, .589, 18.9, 20.0, .152, away, 55.0, 1.0, 4.5, loss
WAS, 110,.500,8.2,26.7,.250, home, 72.5, 10.5, 5.6, win
PHI, 97, .610, 20.9, 17.2, .206, away, 63.2, 12.2, 6.3, win
DET, 79,.421,14.5,21.3,.122, home, 46.9, 16.6, 3.9, loss
NYK, 118, .548, 9.3, 20.0, .310, away, 51.2, 9.1, 18.3, win
LAL, 112,.534,12.5,20.0,.205, home, 61.9, 7.1, 1.6, loss
GSW, 116, .536, 7.7, 14.6, .325, away, 78.9, 9.5, 7.0, win
MIN, 108,.500,12.6,34.0,.333, home, 47.2, 3.2, 3.9, loss
BOS, 96, .506, 12.2, 26.1, .056, away, 70.0, 9.9, 6.5, loss
OKC, 99,.512,11.2,34.9,.169, home, 41.5, 9.9, 12.1, win
NOP, 120, .474, 8.9, 24.6, .289, away, 63.2, 11.3, 7.3, win
PHO, 119,.531,13.0,28.6,.177, home, 47.7, 5.6, 5.3, loss
DEN, 92, .464, 15.0, 43.5, .181, away, 54.3, 7.2, 5.9, loss
DAL, 112,.662,9.9,25.8,.130, home, 48.9, 10.9, 12.1, win
BRK, 118, .569, 16.5, 17.6, .338, away, 50.0, 8.4, 8.3, loss
HOU, 122,.555,11.6,23.9,.231, home, 54.8, 9.4, 8.3, win
CHO, 94, .393, 11.7, 19.6, .333, away, 57.1, 8.2, 7.7, loss
IND, 110,.585,10.6,11.9,.080, home, 55.8, 4.1, 19.0, win
POR, 120, .563, 13.3, 34.2, .253, away, 56.8, 6.2, 10.6, loss
LAC, 121,.534,10.6,31.0,.292, home, 61.9, 9.3, 12.1, win
WAS, 101, .494, 13.0, 21.7, .214, away, 43.6, 8.4, 1.6, loss
MIA, 112,.563,10.2,28.9,.148, home, 55.6, 6.3, 4.9, win
LAL, 92, .452, 16.9, 33.3, .190, away, 54.5, 12.5, 4.9, loss
SAC, 116,.619,18.4,37.1,.143, home, 48.9, 16.7, 9.8, win
MIL, 100, .494, 10.2, 27.3, .135, away, 64.3, 8.7, 5.4, loss
TOR, 122,.605,13.0,35.9,.296, home, 61.9, 7.6, 3.1, win
ORL, 131, .672, 8.6, 13.5, .161, away, 70.6, 8.2, 8.2, win
ATL, 120,.567,13.2,36.1,.213, home, 64.4, 6.2, 7.5, loss
MIN, 99, .477, 12.8, 32.6, .198, away, 63.2, 3.3, 11.1, win
CHI, 94,.460,8.6,27.7,.161, home, 52.6, 7.7, 9.2, loss
MEM, 86, .430, 13.9, 23.4, .140, away, 54.3, 10.5, 12.0, loss
CLE, 103,.531,15.7,23.8,.210, home, 56.8, 8.4, 6.3, win
GSW, 113, .516, 10.4, 18.8, .158, away, 71.4, 5.9, 10.6, win
NOP, 109,.561,15.7,14.3,.207, home, 66.7, 11.7, 18.0, loss
NYK, 111, .428, 10.3, 19.6, .289, away, 60.5, 9.2, 6.3, loss
PHO, 113,.457,13.7,33.3,.301, home, 34.2, 8.3, 9.1, win
OKC, 95, .425, 17.5, 35.6, .241, away, 54.5, 10.3, 3.5, loss
POR, 114,.588,13.2,22.9,.250, home, 53.5, 11.3, 15.0, win
LAL, 97, .418, 8.6, 30.0, .231, away, 31.4, 8.3, 11.8, loss
BRK, 107,.448,12.6,38.0,.349, home, 57.6, 7.3, 6.3, win
DET, 95, .542, 19.1, 29.4, .254, away, 50.0, 4.5, 3.8, win
DAL, 85,.462,11.5,13.0,.167, home, 59.4, 14.7, 5.6, loss
SAC, 98, .484, 13.4, 23.5, .098, away, 69.2, 8.1, 16.3, loss
HOU, 132,.718,14.8,22.2,.118, home, 80.0, 8.1, 8.3, win
CLE, 85, .433, 11.9, 14.6, .267, away, 35.7, 12.1, 3.4, loss
MEM, 93,.506,16.2,29.8,.136, home, 62.9, 11.0, 4.0, win
IND, 89, .421, 7.7, 12.0, .157, away, 42.4, 8.5, 8.8, loss
MIA, 95,.494,13.9,30.4,.171, home, 62.2, 4.2, 9.7, win
LAC, 113, .588, 10.9, 20.6, .351, away, 56.8, 6.5, 8.9, win
ORL, 108,.551,7.6,25.5,.112, home, 69.0, 5.4, 2.0, loss
TOR, 123, .529, 8.0, 34.1, .356, away, 51.2, 9.6, 5.3, win
PHI, 114,.552,12.6,36.8,.221, home, 67.4, 5.4, 6.9, loss
BOS, 101, .500, 11.5, 19.5, .202, away, 67.6, 12.6, 5.2, loss
SAS, 108,.600,15.7,15.6,.150, home, 75.0, 9.5, 5.7, win
OKC, 89, .402, 8.7, 27.7, .280, away, 46.7, 4.6, 6.1, loss
UTA, 109,.674,15.1,13.8,.167, home, 52.4, 4.6, 9.5, win
CHO, 106, .608, 17.8, 14.7, .216, away, 65.8, 7.4, 11.6, loss
WAS, 109,.546,12.9,30.0,.161, home, 60.0, 15.9, 7.3, win
POR, 120, .511, 11.9, 32.6, .341, away, 53.7, 5.8, 7.5, loss
DEN, 132,.601,13.1,16.1,.369, home, 62.8, 9.7, 6.2, win
NYK, 90, .435, 9.8, 25.0, .097, away, 50.0, 10.2, 7.8, loss
GSW, 103,.516,14.6,30.0,.042, home, 91.1, 7.1, 13.9, win
CHI, 97, .507, 15.6, 17.1, .297, away, 65.7, 5.3, 4.0, loss
MIL, 108,.532,7.4,27.1,.074, home, 71.1, 8.5, 9.1, win
IND, 95, .431, 11.0, 13.7, .230, away, 63.9, 5.9, 6.8, loss
NOP, 102,.477,14.0,23.5,.233, home, 63.9, 5.9, 12.1, win
SAS, 107, .561, 19.0, 27.3, .324, away, 48.7, 6.4, 3.4, win
PHO, 92,.459,12.3,21.2,.165, home, 44.1, 9.6, 5.2, loss
CHO, 88, .367, 10.1, 29.3, .163, away, 65.6, 10.4, 8.0, loss
BOS, 96,.494,12.7,11.9,.244, home, 76.5, 7.3, 11.8, win
MIL, 95, .524, 11.1, 26.2, .110, away, 68.4, 8.0, 5.6, win
CHI, 69,.332,10.8,31.1,.087, home, 60.7, 8.0, 5.3, loss
NOP, 100, .454, 9.3, 22.8, .112, away, 42.5, 3.9, 18.2, loss
HOU, 122,.574,12.0,27.7,.149, home, 64.3, 6.9, 5.6, win
SAC, 96, .431, 10.3, 27.7, .338, away, 58.1, 5.5, 11.5, win
MEM, 92,.409,12.3,28.9,.377, home, 65.5, 7.7, 14.3, loss
LAC, 102, .476, 9.5, 15.9, .277, away, 47.2, 1.0, 4.5, win
MIA, 98,.441,3.7,18.9,.172, home, 52.6, 5.2, 8.6, loss
BRK, 111, .536, 15.3, 14.3, .265, away, 53.8, 4.8, 8.8, loss
ORL, 118,.438,5.7,25.0,.340, home, 56.4, 7.7, 19.6, win
LAL, 100, .513, 18.4, 20.0, .241, away, 52.8, 10.2, 7.0, win
PHI, 89,.398,14.7,29.6,.216, home, 68.8, 7.2, 8.2, loss
ATL, 125, .599, 12.3, 42.9, .256, away, 56.5, 6.3, 9.2, win
TOR, 121,.605,8.5,21.6,.198, home, 42.6, 7.3, 8.2, loss
DAL, 100, .532, 6.5, 17.5, .234, away, 51.4, 10.8, 0.0, loss
UTA, 103,.631,17.2,28.6,.323, home, 48.6, 4.8, 6.1, win
DET, 108, .547, 8.6, 23.3, .163, away, 52.4, 3.3, 1.9, loss
WAS, 122,.649,5.3,9.1,.286, home, 68.2, 6.6, 1.7, win
CHO, 107, .557, 11.4, 15.6, .102, away, 60.5, 8.3, 5.0, win
ATL, 99,.523,11.4,20.0,.105, home, 65.0, 4.2, 3.3, loss
LAL, 108, .570, 10.7, 23.3, .116, away, 73.2, 3.3, 3.6, loss
CLE, 119,.601,7.6,26.2,.135, home, 65.2, 8.7, 6.1, win
NYK, 114, .488, 10.2, 23.1, .450, away, 51.4, 6.2, 6.3, loss
DEN, 127,.611,8.9,29.7,.189, home, 52.0, 6.2, 12.3, win
IND, 105, .518, 8.7, 23.1, .229, away, 50.0, 6.6, 5.6, win
DET, 90,.440,7.9,19.2,.190, home, 68.8, 6.6, 1.6, loss
POR, 90, .442, 10.4, 13.0, .163, away, 47.1, 7.0, 6.8, loss
GSW, 135,.667,13.2,27.3,.218, home, 70.6, 7.0, 8.6, win
HOU, 111, .495, 13.2, 19.2, .167, away, 64.1, 12.9, 5.6, win
MIN, 109,.484,16.8,26.0,.217, home, 70.7, 8.3, 13.3, loss
PHO, 101, .478, 13.9, 33.3, .167, away, 41.0, 5.2, 7.7, loss
OKC, 114,.549,11.9,27.0,.309, home, 68.3, 12.5, 5.9, win
SAC, 79, .447, 15.2, 13.6, .145, away, 53.3, 7.7, 9.1, loss
DAL, 99,.526,11.3,14.3,.234, home, 58.8, 11.0, 13.3, win
UTA, 82, .515, 16.3, 14.7, .212, away, 60.0, 4.7, 15.7, win
MEM, 73,.312,7.3,33.9,.161, home, 42.9, 9.4, 2.6, loss
BOS, 105, .506, 10.1, 23.9, .156, away, 51.2, 13.6, 4.4, win
MIA, 95,.587,22.3,18.8,.203, home, 63.9, 7.3, 8.1, loss
TOR, 109, .534, 9.4, 23.8, .184, away, 46.5, 10.6, 11.3, win
ORL, 79,.428,17.9,21.3,.096, home, 38.2, 5.3, 5.0, loss
BRK, 107, .519, 14.5, 17.1, .284, away, 72.2, 8.0, 8.3, loss
PHI, 108,.500,14.8,26.5,.227, home, 60.5, 5.0, 10.6, win
NOP, 100, .517, 9.5, 17.8, .090, away, 70.7, 8.4, 9.4, loss
SAS, 113,.552,12.0,29.3,.209, home, 73.8, 6.3, 9.5, win
LAC, 110, .534, 13.3, 33.3, .195, away, 65.1, 7.2, 1.6, loss
WAS, 117,.593,13.7,24.3,.259, home, 55.8, 10.3, 6.3, win
DET, 82, .428, 11.0, 21.3, .133, away, 55.9, 9.1, 4.5, loss
CHI, 113,.646,13.3,29.0,.085, home, 69.4, 10.3, 8.3, win
DAL, 107, .617, 12.4, 13.2, .086, away, 48.8, 4.4, 7.3, loss
DEN, 117,.652,11.2,21.9,.177, home, 71.1, 7.8, 0.0, win
WAS, 105, .477, 13.1, 30.4, .239, away, 50.0, 5.1, 9.1, loss
IND, 107,.511,13.5,20.5,.207, home, 43.9, 6.1, 10.9, win
PHO, 108, .506, 14.9, 21.1, .305, away, 43.2, 10.8, 7.5, loss
MIN, 115,.529,16.4,29.7,.279, home, 61.9, 7.8, 11.5, win
ATL, 110, .607, 14.9, 14.7, .253, away, 58.5, 5.4, 3.8, win
OKC, 108,.506,10.9,33.3,.230, home, 33.3, 8.6, 5.8, loss
LAL, 113, .578, 11.2, 26.3, .100, away, 65.9, 5.3, 17.4, loss
CHO, 117,.516,8.7,34.8,.213, home, 69.8, 5.3, 3.5, win
UTA, 74, .414, 21.3, 19.6, .145, away, 48.1, 5.2, 4.5, loss
GSW, 104,.494,9.3,20.9,.167, home, 60.0, 13.5, 6.5, win
SAS, 102, .545, 17.8, 24.4, .234, away, 58.3, 13.6, 9.3, win
HOU, 100,.413,13.3,37.7,.261, home, 62.9, 10.5, 9.3, loss
DEN, 102, .494, 10.8, 31.9, .144, away, 56.4, 5.3, 4.0, loss
LAC, 119,.640,11.6,13.9,.105, home, 68.1, 7.4, 3.9, win
BOS, 112, .481, 10.1, 18.6, .420, away, 66.7, 7.2, 7.8, win
MEM, 109,.468,11.0,34.0,.223, home, 60.5, 10.3, 6.8, loss
ORL, 136, .548, 8.5, 13.3, .200, away, 46.2, 2.5, 6.4, win
MIA, 130,.519,7.7,18.0,.167, home, 44.0, 3.4, 7.2, loss
CLE, 114, .500, 8.9, 18.4, .253, away, 51.4, 5.0, 3.3, win
MIL, 108,.500,12.3,24.4,.241, home, 55.0, 6.0, 11.8, loss
IND, 111, .462, 7.9, 21.2, .297, away, 56.4, 9.7, 7.7, loss
NYK, 118,.574,12.6,10.8,.193, home, 54.5, 5.8, 11.8, win
NOP, 108, .484, 9.5, 30.2, .194, away, 70.0, 2.1, 6.1, win
PHI, 93,.470,12.5,13.0,.195, home, 54.5, 6.2, 10.5, loss
POR, 121, .535, 7.2, 35.7, .337, away, 68.2, 5.3, 8.2, loss
SAC, 126,.625,9.9,13.3,.500, home, 50.0, 3.2, 6.8, win
BRK, 104, .451, 13.4, 28.0, .242, away, 55.6, 8.8, 6.8, loss
TOR, 116,.505,11.1,24.0,.264, home, 45.2, 12.6, 16.1, win
MIN, 92, .476, 16.0, 35.7, .157, away, 60.0, 6.8, 10.7, win
ATL, 84,.457,10.2,17.8,.110, home, 55.9, 10.3, 14.8, loss
WAS, 107, .543, 9.7, 15.8, .220, away, 53.5, 7.2, 4.1, win
CHI, 97,.432,11.9,30.9,.158, home, 65.8, 4.1, 7.8, loss
MIL, 102, .526, 8.2, 15.4, .273, away, 66.7, 7.6, 13.3, loss
CLE, 113,.580,10.3,21.4,.138, home, 69.8, 3.2, 12.7, win
MEM, 98, .500, 8.1, 16.3, .195, away, 71.4, 9.9, 8.2, win
DET, 86,.403,16.1,24.4,.389, home, 65.4, 2.2, 5.8, loss
OKC, 121, .574, 9.2, 32.5, .227, away, 48.9, 8.3, 8.8, win
NOP, 110,.523,8.4,14.3,.205, home, 59.5, 4.2, 5.0, loss
HOU, 125, .640, 10.1, 23.1, .174, away, 65.2, 4.2, 11.8, win
PHO, 111,.522,7.3,33.3,.151, home, 45.5, 7.4, 12.5, loss
DAL, 96, .464, 9.7, 22.7, .229, away, 40.0, 13.3, 11.1, win
POR, 95,.514,16.8,24.3,.292, home, 46.9, 6.7, 7.7, loss
SAC, 94, .527, 10.6, 18.2, .216, away, 38.2, 5.8, 6.4, win
UTA, 93,.507,11.6,17.5,.243, home, 57.6, 8.1, 11.3, loss
GSW, 117, .510, 9.8, 22.0, .106, away, 61.7, 17.4, 13.7, win
BRK, 101,.517,21.8,14.9,.140, home, 57.9, 5.5, 9.0, loss
BOS, 109, .467, 8.8, 17.6, .250, away, 50.0, 9.7, 3.4, win
IND, 102,.470,16.7,18.6,.305, home, 57.1, 4.9, 5.7, loss
SAS, 101, .435, 10.4, 34.6, .228, away, 51.4, 8.4, 12.7, loss
LAC, 106,.536,11.5,14.0,.205, home, 46.2, 8.4, 8.2, win
LAL, 107, .522, 11.9, 19.6, .144, away, 45.0, 7.3, 3.2, loss
MIA, 115,.601,11.4,24.4,.167, home, 55.6, 7.3, 11.5, win
ORL, 95, .461, 14.2, 22.7, .133, away, 53.8, 7.1, 9.2, loss
NYK, 106,.474,12.7,36.7,.156, home, 63.4, 9.2, 14.3, win
OKC, 117, .581, 11.9, 25.6, .300, away, 65.9, 5.0, 9.2, win
BOS, 112,.489,10.3,22.7,.226, home, 70.7, 8.0, 3.7, loss
CHI, 91, .432, 8.2, 32.1, .083, away, 52.6, 5.5, 9.1, loss
CHO, 103,.470,9.4,25.5,.286, home, 67.6, 6.6, 17.6, win
BRK, 99, .494, 17.0, 14.9, .176, away, 57.9, 5.7, 10.9, loss
CLE, 119,.495,9.1,22.9,.212, home, 62.2, 11.4, 7.3, win
ATL, 109, .477, 7.4, 20.8, .314, away, 70.3, 10.2, 7.5, win
DEN, 108,.526,13.8,18.4,.333, home, 73.0, 3.1, 11.5, loss
GSW, 119, .630, 20.1, 11.4, .286, away, 81.4, 8.6, 3.6, win
DET, 113,.565,11.8,11.9,.200, home, 51.2, 11.5, 6.0, loss
DAL, 90, .466, 11.4, 28.6, .103, away, 56.8, 14.4, 8.9, win
LAC, 88,.547,20.2,17.6,.095, home, 50.0, 10.0, 6.9, loss
HOU, 109, .539, 12.8, 25.6, .146, away, 71.1, 5.3, 5.4, loss
MEM, 115,.586,9.8,20.5,.247, home, 56.1, 9.6, 8.1, win
WAS, 96, .513, 13.9, 13.2, .190, away, 64.9, 2.1, 3.6, loss
MIL, 123,.619,10.7,24.2,.300, home, 64.4, 8.6, 10.9, win
SAC, 109, .619, 11.3, 16.7, .125, away, 64.3, 7.9, 6.4, win
MIN, 105,.532,11.7,30.0,.266, home, 50.0, 5.6, 7.8, loss
MIA, 87, .460, 13.1, 21.6, .080, away, 52.8, 4.2, 6.6, loss
NOP, 91,.433,8.4,18.6,.157, home, 51.5, 9.5, 10.4, win
LAL, 90, .402, 14.1, 24.5, .230, away, 51.6, 8.1, 9.7, loss
ORL, 109,.567,12.8,17.1,.090, home, 55.6, 10.1, 17.2, win
PHI, 116, .584, 17.0, 20.0, .229, away, 54.8, 6.9, 11.3, loss
PHO, 123,.608,17.3,35.5,.342, home, 59.5, 6.9, 11.5, win
SAS, 110, .577, 12.1, 36.1, .256, away, 48.7, 10.4, 6.1, win
POR, 90,.519,14.8,23.8,.101, home, 60.0, 9.3, 3.4, loss
TOR, 104, .580, 10.2, 13.9, .123, away, 27.9, 13.0, 7.7, win
UTA, 98,.506,15.3,22.5,.228, home, 60.0, 7.6, 3.3, loss
GSW, 108, .539, 17.5, 16.1, .325, away, 67.6, 8.0, 6.7, loss
CLE, 109,.453,9.9,32.7,.242, home, 54.1, 14.0, 4.3, win
LAC, 102, .494, 13.7, 22.2, .212, away, 64.9, 9.3, 8.5, loss
LAL, 111,.524,11.8,28.9,.274, home, 45.0, 7.3, 5.4, win
BOS, 119, .559, 4.7, 27.3, .161, away, 55.6, 10.7, 4.7, win
NYK, 114,.517,14.7,38.6,.276, home, 26.8, 5.3, 10.5, loss
MIN, 100, .494, 11.4, 25.0, .217, away, 48.7, 11.7, 3.4, loss
OKC, 112,.561,13.9,26.5,.244, home, 61.9, 8.5, 5.6, win
CHI, 100, .494, 12.9, 30.4, .174, away, 51.3, 9.7, 1.5, loss
SAS, 119,.618,12.2,31.4,.165, home, 62.5, 7.5, 4.4, win
CHO, 118, .511, 9.5, 25.5, .234, away, 52.3, 11.0, 6.8, loss
BRK, 120,.633,14.5,11.1,.333, home, 65.0, 4.0, 11.8, win
IND, 85, .475, 15.8, 22.0, .099, away, 76.5, 5.6, 8.6, loss
CHI, 90,.422,12.0,34.0,.241, home, 53.1, 11.2, 5.4, win
CLE, 90, .449, 19.1, 22.2, .241, away, 63.3, 8.2, 4.7, loss
DET, 106,.533,10.8,21.3,.087, home, 61.0, 12.2, 7.8, win
PHO, 115, .460, 13.1, 30.2, .218, away, 39.5, 12.5, 12.2, loss
HOU, 131,.582,16.0,21.3,.261, home, 60.9, 9.8, 5.6, win
DEN, 106, .506, 12.9, 24.4, .280, away, 61.1, 10.3, 1.7, win
LAC, 102,.518,10.6,9.1,.179, home, 56.4, 6.2, 11.8, loss
ATL, 90, .470, 17.4, 37.0, .145, away, 57.1, 8.9, 13.7, loss
MIN, 104,.543,13.5,27.5,.183, home, 70.3, 12.2, 5.9, win
DAL, 104, .580, 10.6, 10.0, .227, away, 73.0, 4.5, 2.2, loss
NOP, 111,.614,10.7,15.2,.357, home, 64.9, 6.8, 7.0, win
MEM, 102, .526, 6.4, 7.9, .289, away, 48.6, 7.7, 6.7, loss
ORL, 112,.587,8.8,20.0,.128, home, 52.3, 5.5, 5.9, win
TOR, 95, .400, 10.2, 24.6, .200, away, 53.1, 11.2, 6.7, win
POR, 91,.470,16.5,22.4,.157, home, 62.9, 8.1, 6.6, loss
PHI, 100, .551, 20.2, 21.6, .165, away, 51.3, 13.1, 8.1, loss
SAC, 102,.489,16.5,30.2,.195, home, 61.5, 11.1, 7.4, win
MIL, 102, .506, 12.0, 23.3, .188, away, 67.5, 8.4, 4.0, loss
WAS, 107,.582,15.4,18.9,.190, home, 72.5, 7.3, 7.8, win
MEM, 103, .472, 9.8, 28.3, .227, away, 59.5, 14.9, 9.3, loss
BOS, 113,.553,15.3,36.8,.224, home, 73.2, 6.4, 12.1, win
HOU, 123, .635, 15.0, 27.8, .308, away, 56.1, 7.5, 10.2, win
DAL, 107,.500,8.4,24.5,.230, home, 61.1, 6.4, 10.9, loss
UTA, 102, .567, 18.2, 35.9, .227, away, 50.0, 6.8, 6.0, win
LAL, 100,.494,13.1,37.5,.217, home, 48.7, 9.0, 6.1, loss
OKC, 106, .543, 15.5, 37.8, .207, away, 50.0, 3.3, 6.8, win
MIA, 94,.482,11.6,22.0,.183, home, 38.9, 10.8, 6.3, loss
NYK, 98, .414, 14.0, 26.9, .226, away, 57.1, 7.7, 9.5, loss
ATL, 102,.401,10.3,29.3,.208, home, 51.4, 7.7, 4.5, win
BRK, 99, .506, 13.1, 19.6, .140, away, 56.8, 9.4, 8.0, loss
CHI, 101,.415,15.2,37.8,.318, home, 57.1, 8.3, 15.1, win
MIN, 103, .484, 7.3, 34.8, .128, away, 69.0, 8.8, 5.7, loss
DEN, 105,.580,14.7,22.9,.136, home, 69.0, 6.6, 5.8, win
MIL, 119, .637, 7.1, 8.3, .143, away, 75.0, 8.6, 7.8, win
DET, 94,.477,9.5,23.9,.114, home, 71.8, 4.3, 1.6, loss
TOR, 111, .451, 5.8, 31.1, .175, away, 60.0, 13.2, 10.3, loss
GSW, 121,.654,18.4,25.7,.185, home, 71.7, 4.1, 13.2, win
LAC, 98, .452, 9.7, 31.5, .138, away, 40.5, 6.4, 6.9, loss
NOP, 102,.517,5.9,16.0,.138, home, 57.5, 11.8, 8.8, win
CHO, 120, .607, 12.3, 29.4, .214, away, 54.3, 7.5, 5.8, win
ORL, 101,.541,12.6,20.0,.093, home, 59.5, 7.5, 11.7, loss
SAC, 89, .449, 11.0, 13.0, .228, away, 64.5, 8.7, 6.1, loss
POR, 102,.554,15.2,13.2,.270, home, 54.3, 6.5, 7.8, win
PHO, 98, .534, 19.9, 18.9, .257, away, 55.6, 11.4, 5.7, loss
SAS, 119,.569,14.0,38.1,.230, home, 42.6, 11.4, 12.1, win
IND, 105, .513, 12.4, 11.4, .304, away, 68.6, 10.3, 7.1, loss
WAS, 111,.538,16.0,34.1,.346, home, 55.3, 8.2, 2.0, win
MIA, 82, .463, 15.4, 8.5, .073, away, 78.8, 6.2, 14.9, loss
CHO, 91,.414,7.3,20.8,.151, home, 50.0, 9.3, 14.8, win
BOS, 118, .576, 10.5, 15.4, .235, away, 60.5, 15.3, 8.9, loss
CLE, 124,.602,15.6,36.1,.289, home, 67.4, 7.1, 6.3, win
DAL, 101, .584, 15.3, 27.0, .143, away, 63.2, 9.3, 4.1, win
LAL, 89,.522,16.0,17.9,.265, home, 46.9, 9.3, 2.2, loss
OKC, 80, .365, 16.6, 33.3, .351, away, 36.0, 5.6, 11.7, loss
MEM, 114,.604,11.7,30.6,.183, home, 55.8, 8.9, 17.3, win
TOR, 91, .447, 17.0, 20.5, .320, away, 33.3, 12.4, 8.1, loss
PHO, 99,.500,17.7,26.1,.193, home, 54.1, 10.3, 8.3, win
PHI, 83, .437, 14.2, 27.7, .080, away, 45.7, 6.7, 2.1, loss
UTA, 100,.582,14.1,24.3,.205, home, 60.0, 10.1, 9.5, win
DET, 98, .470, 16.2, 30.4, .226, away, 62.9, 9.4, 11.3, loss
ATL, 105,.489,13.2,29.3,.216, home, 74.4, 10.4, 3.8, win
MIA, 114, .594, 11.3, 26.5, .078, away, 72.9, 7.5, 19.0, loss
BOS, 117,.628,13.0,14.3,.324, home, 73.7, 6.4, 3.2, win
PHI, 124, .529, 9.5, 30.6, .368, away, 65.8, 5.1, 8.8, win
DEN, 122,.530,8.9,27.5,.393, home, 74.4, 5.1, 1.9, loss
DAL, 99, .462, 9.1, 22.0, .140, away, 56.4, 11.3, 13.7, loss
GSW, 108,.565,12.5,12.1,.155, home, 73.8, 5.2, 6.6, win
LAC, 116, .536, 12.7, 23.4, .135, away, 48.9, 7.8, 9.8, loss
HOU, 140,.642,11.5,25.0,.444, home, 64.4, 11.6, 7.9, win
CHI, 101, .452, 11.7, 30.6, .298, away, 48.6, 8.5, 8.1, loss
IND, 111,.525,10.5,20.0,.321, home, 66.7, 7.4, 9.8, win
MIL, 99, .595, 14.7, 21.2, .149, away, 55.0, 4.6, 7.7, loss
MIN, 116,.643,11.3,26.7,.221, home, 69.8, 9.2, 8.9, win
NYK, 92, .414, 12.3, 20.0, .161, away, 51.4, 6.9, 10.7, loss
NOP, 104,.518,12.3,4.8,.188, home, 57.9, 3.9, 7.1, win
POR, 94, .494, 11.3, 5.1, .234, away, 54.3, 10.8, 5.4, loss
SAS, 110,.571,15.2,32.4,.269, home, 56.4, 7.6, 8.8, win
BRK, 95, .500, 19.8, 14.3, .284, away, 56.3, 9.1, 0.0, loss
WAS, 118,.633,17.6,23.5,.157, home, 59.6, 12.2, 14.3, win
MIL, 116, .625, 12.0, 25.8, .276, away, 67.4, 7.8, 14.3, win
CHI, 96,.458,10.3,29.2,.241, home, 69.7, 10.0, 8.2, loss
CLE, 121, .588, 5.9, 21.6, .247, away, 39.5, 6.7, 1.9, win
CHO, 109,.571,11.1,27.0,.256, home, 60.0, 3.4, 13.0, loss
NYK, 122, .495, 5.7, 26.5, .171, away, 44.7, 6.7, 8.1, loss
HOU, 129,.571,11.0,22.2,.261, home, 71.4, 2.9, 2.7, win
LAC, 88, .467, 15.1, 16.3, .240, away, 45.2, 4.4, 8.2, loss
OKC, 114,.538,8.8,20.5,.385, home, 67.6, 9.9, 13.3, win
MEM, 112, .603, 7.1, 30.0, .080, away, 56.8, 7.2, 6.8, win
SAC, 98,.507,12.5,28.2,.347, home, 54.8, 7.2, 5.8, loss
PHO, 86, .454, 9.0, 18.4, .080, away, 25.0, 6.7, 3.8, loss
UTA, 91,.534,15.5,15.8,.178, home, 48.6, 3.3, 5.7, win
